,localisation,prix_annonce,date_pub,m2,pieces,chambres,lien,text_annonce,floatm2,eta,Loyer estimé,Prix/m2
3106,14,910000,2016-10-26 00:00:00,"53,6",2.0,1.0,http://www.explorimmo.com/annonce-11006068.html,"Authenticité, exclusivité et art de vivre, pour cette adresse résolument parisienne, où l'on sent pleinement battre le pouls de la...",53.6,3.0,1350.0,16977.611940298506
3107,14,495000,2016-06-30 00:00:00,"29,12",1.0,1.0,http://www.explorimmo.com/annonce-7483070.html,"DERNIERE OPPORTUNITE - ""Montsouris Park"", Cette élégante résidence d'inspiration contemporaine, aux lignes fluides et harmonieuses...",29.12,4.0,880.0,16998.62637362637
3112,14,329000,2013-12-26 00:00:00,43,2.0,1.0,http://www.explorimmo.com/annonce-464628.html,"2 Pièces proche Hospital St Joseph dans immeuble pierre de taille, au 4è et dernier étage avec vues dégagées sur plusieurs expositions....",43.0,4.0,1274.0,7651.162790697675
3118,14,419000,2013-12-26 00:00:00,74,3.0,2.0,http://www.explorimmo.com/annonce-464612.html,"Pernety, immeuble ancien, clair et calme au 5è et dernier étage ss asc, un appartement atypique 74m² mansardé (41.36m² lc) comprenant...",74.0,4.0,2190.0,5662.1621621621625
3120,15,1385000,2018-01-27,100,4.0,2.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/13938781/,"Situé au 9ème étage d'un immeuble récent de bon standing avec une vue sur la Tour Eiffel, un appartement traversant plein ciel composé...",100.0,9.0,2460.0,13850.0
3121,15,253684,2018-01-27,"27,3",1.0,1.0,http://www.explorimmo.com/annonce-15033311.html,"75015 PARIS - STUDIO - LUMINEUX - PARC GEORGES BRASSENS - Efficity, l'agence immobilière qui estime vos biens en ligne, vous propose...",27.3,4.0,1102.0,9292.454212454213
3122,15,952000,2018-01-27,"91,5",4.0,2.0,http://www.explorimmo.com/annonce-15032495.html,"A quelques mètre du carrefour des rues du Commerceet Emile Zola, de ses nombreux commerces et transports, au calme total d'agréables...",91.5,2.0,2579.0,10404.371584699453
3123,15,290000,2018-01-27,"28,7",1.0,0.0,http://www.explorimmo.com/annonce-15032037.html,"12 rue de Chambery Paris 15ème A Proximité du Parc Georges Brassens, dans un quartier agréable et commerçant. Beau studio RENOVE...",28.7,4.0,795.0,10104.52961672474
3125,15,597000,2018-01-27,60,3.0,2.0,http://www.explorimmo.com/annonce-15030515.html,"Rue Joseph Liouville, entre la rue de Vaugirard et la rue du Commerce, dans un immeuble datant de 1960 en très bon état général. Au...",60.0,2.0,2100.0,9950.0
3126,15,1345000,2018-01-27,"133,94",6.0,4.0,http://www.explorimmo.com/annonce-15029043.html,"15ème Métro Javel Appartement familial, situé à deux pas de la rue Saint Charles et du centre Beaugrenelle, bénéficiant d'une terrasse...",133.94,4.0,4800.0,10041.809765566672
3127,15,819000,2018-01-27,80,3.0,2.0,http://www.explorimmo.com/annonce-15028805.html,"VUE PANORAMIQUE SEINE - RARE : appartement d'angle, 4 pièces, en étage élevé d'un immeuble récent de standing. Ce bien de 80m² offre...",80.0,4.0,2200.0,10237.5
3128,15,399000,2018-01-27,47,2.0,1.0,http://www.explorimmo.com/annonce-15028783.html,"CONVENTION / GEORGE BRASSENS - Dans un immeuble récent de bon standing, au 1er étage avec ascenseur, appartement 2 pièces de 47m²...",47.0,1.0,1425.0,8489.36170212766
3129,15,462000,2018-01-27,43,2.0,1.0,http://www.explorimmo.com/annonce-15028551.html,"Cambronne / Place du Général Beuret - Dans petite copropriété ancienne de bon standing, charmant 2 pièces en très bon état, comprenant...",43.0,2.0,1258.0,10744.186046511628
3130,15,495000,2018-01-27,"57,48",2.0,1.0,http://www.explorimmo.com/annonce-15027035.html,"Exclusivité / Parc Georges Brassens Paris 15ème A deux pas du parc Brassens, Avis Immobilier Paris 8ème vous propose en Exclusivité,...",57.48,1.0,1556.0,8611.69102296451
3136,15,270000,2018-01-27,26,1.0,0.0,http://www.explorimmo.com/annonce-15025743.html,"STUDIO de 26 m², au 3° étage avec balcon de 5 M² Vue dégagée sur rue avec grande bow-windowAscenseur, gardien chauffage et l'eau chaude...",26.0,3.0,970.0,10384.615384615385
3137,15,1081000,2018-01-27,97,4.0,3.0,http://www.explorimmo.com/annonce-15025741.html,"75015 - Parc G. Brassens - Appartement de 4 pièces, 3 chambres, 1 salle de bains, 1 salle d'eau, cuisine indépendante, séjour de 27m²,...",97.0,6.0,3500.0,11144.329896907217
3139,15,517000,2018-01-25,53,3.0,1.0,http://www.explorimmo.com/annonce-15021975.html,"I@D France - Thomas LEFAUCHEUX (07 82 10 25 79) vous propose : Ce bel appartement ancien fraichement rénové, situé a l'angle de la...",53.0,2.0,1350.0,9754.716981132075
3140,15,1120000,2018-01-25,97,4.0,3.0,http://www.explorimmo.com/annonce-14148235.html,"M° Pasteur. Dans un immeuble semi-récent de bon standing, au 4ème étage avec ascenseur, appartement 4 pièces de 97m² comprenant un...",97.0,4.0,3500.0,11546.39175257732
3142,15,270000,2018-01-25,30,1.0,0.0,http://www.explorimmo.com/annonce-14994493.html,"Charles Michels - Beaugrenelle:Dans un immeuble récent, studio avec une pièce de vie de 24m², une cuisine séparé et une salle de bains...",30.0,11.0,946.0,9000.0
3143,15,1395000,2018-01-25,100,5.0,3.0,http://www.explorimmo.com/annonce-14482953.html,"PARIS 15 - MOTTE PICQUET et à proximité du Champ de Mars. Au 9ème étage d'un immeuble récent de bon standing, appartement traversant,...",100.0,9.0,2460.0,13950.0
3144,15,499000,2018-01-25,47,2.0,1.0,http://www.explorimmo.com/annonce-14915911.html,"Rue du Commerce. Dans un immeuble ancien en Pierre de Taille, au 1er étage, appartement 2 pièces de 47m² comprenant un séjour, une...",47.0,1.0,1425.0,10617.021276595744
3145,15,1100000,2018-01-25,99,4.0,3.0,http://www.explorimmo.com/annonce-15015147.html,"Agréable et sans vis-à-vis, ce bel appartement est bordé de deux grands balcons. Les baies vitrées offrent une belle vue plein ciel...",99.0,4.0,2410.0,11111.111111111111
3146,15,620000,2018-01-25,"58,53",2.0,1.0,http://www.explorimmo.com/annonce-15015141.html,"SAINT CHARLES: Immeuble récent, appartement 58.53m2 loi Carrez, au 3ème étage desservi par ascenseur, à rénover, calme et lumineux,...",58.53,3.0,1639.0,10592.85836323253
3147,15,1200000,2018-01-25,94,4.0,4.0,http://www.explorimmo.com/annonce-15014889.html,"Au 3ème et 4ème étage avec ascenseur d'un immeuble récent de très bon standing, un appartement en duplex de 94 m2 exposé Nord. Ce bien...",94.0,4.0,2350.0,12765.95744680851
3148,15,3100000,2018-01-25,276,6.0,4.0,http://www.explorimmo.com/annonce-15012193.html,"Proche de tous commerces et transports, ce duplex est situé au 4ème et 5ème étage d'un immeuble construit en 1989. L'appartement,...",276.0,5.0,5100.0,11231.884057971014
3149,15,462800,2018-01-25,39,2.0,1.0,http://www.explorimmo.com/annonce-15010879.html,"Secteur Convention proches de toutes les commodités: transports, commerces, marchés. Dernier étage ascenseur avec terrasse de 21 m²....",39.0,4.0,1195.0,11866.666666666666
3150,15,360000,2018-01-25,"42,1",2.0,1.0,http://www.explorimmo.com/annonce-15009979.html,"PARIS 15EME : VOUILLÉ - LABROUSTE Au 3ème étage avec ascenseur d'un immeuble récent de bon standing avec gardien, appartement de 2...",42.1,3.0,1218.0,8551.068883610451
3151,15,695000,2018-01-24,63,2.0,1.0,http://www.explorimmo.com/annonce-14891363.html,"PARIS 15EME ARRONDISSEMENT, au carrefour du 15éme, 7éme et 6éme arrondissement, venez découvrir cet appartement 2 pièces TRAVERSANT...",63.0,1.0,1430.0,11031.746031746032
3152,15,173250,2018-01-24,"17,6",1.0,0.0,http://www.explorimmo.com/annonce-14971909.html,"PARIS XV - M° PLAISANCE, dans un immeuble ancien de 1932 bien entretenu avec ascenseur et gardien, venez visiter ce studio de 17,6m²...",17.6,2.0,730.0,9843.75
3156,15,1348000,2018-01-24,"133,94",6.0,4.0,http://www.explorimmo.com/annonce-12674007.html,"15ème Métro Javel. Appartement familial, situé à deux pas de la rue Saint Charles et du centre Beaugrenelle, bénéficiant d'une terrasse...",133.94,4.0,4800.0,10064.207854263102
3158,15,1350000,2018-01-24,134,5.0,3.0,http://www.explorimmo.com/annonce-14374677.html,"PARIS 15 - Convention - Grand appartement familial avec une belle terrasse, il est composé d'un double séjour donnant sur la terrasse,...",134.0,1.0,4300.0,10074.626865671642
3159,15,490000,2018-01-24,"52,16",3.0,2.0,http://www.explorimmo.com/annonce-14181621.html,"M° Volontaire / Rue Bargue. Dans un immeuble ancien en Pierre de Paris, au 5ème étage sans ascenseur, appartement 3 pièces de 52m²...",52.16,5.0,1600.0,9394.171779141105
3160,15,338000,2018-01-24,"43,8",1.0,1.0,http://www.explorimmo.com/annonce-14276747.html,"A 5 mn du Parc André Citroën et face à l'Aquaboulevard, bel immeuble sécurisé à 2 mn de l'Hexagone : Très beau studio de 43, 8 m² au...",43.8,2.0,1600.0,7716.89497716895
3161,15,733000,2018-01-24,"74,76",3.0,2.0,http://www.explorimmo.com/annonce-15000753.html,15o Nord Emile Zola Violet Exclusivité Dans un bel immeuble ancien pierre de taille de 1935 ravalé au 3o étage avec ascenseur beau...,74.76,3.0,2023.0,9804.708400214018
3163,15,325000,2018-01-24,28,2.0,1.0,http://www.explorimmo.com/annonce-14993737.html,"Proprioo, l'agence sans commission, vous propose à la vente cet appartement de 2 pièces de 28.8 m² loi Carrez localisé Rue Blomet à...",28.0,6.0,1030.0,11607.142857142857
3164,15,485900,2018-01-24,45,3.0,2.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14991721/,"Quartier Sèvres-Lecourbe. Equinimo, les commissions les plus faibles du marché, vous propose ce trois pièces en très bon état de 45m²...",45.0,3.0,1650.0,10797.777777777777
3165,15,545000,2018-01-24,53,3.0,2.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14991693/,"Equinimo, les commissions les plus faibles du marché, vous propose ce 3 pièces de 52m² au 6ème étage avec ascenseur, situé rue Lecourbe,...",53.0,6.0,1520.0,10283.018867924528
3166,15,490000,2018-01-23,"43,3",2.0,1.0,http://www.explorimmo.com/annonce-14991461.html,"CHARLES MICHELS - DUPLEIX. Dans un immeuble récent de bon standing, 2e étage avec ascenseur, un appartement comprenant : Entrée, salon,...",43.3,2.0,1258.0,11316.397228637414
3167,15,348000,2018-01-23,"30,6",1.0,0.0,http://www.explorimmo.com/annonce-14926675.html,"Dans un immeuble moderne de très bon standing (gardiennage 24h/24) , situé en étage élevé sur les quais de Seine, studio de 31 m² bien...",30.6,4.0,910.0,11372.549019607843
3168,15,730000,2018-01-23,82,3.0,2.0,http://www.explorimmo.com/annonce-11326599.html,"Au centre du quartier Félix Faure, commerces, écoles et transports. Au 3ème étage avec ascenseur d'un immeuble 1960, cet appartement...",82.0,3.0,2200.0,8902.439024390244
3169,15,1400000,2018-01-23,108,5.0,4.0,http://www.explorimmo.com/annonce-14826045.html,Paris 15ème / Suffren / Motte-Picquet - appartement 108 m² - 9ème étage - 3/4 chambres. Dans une belle résidence idéalement situé à...,108.0,9.0,2837.0,12962.962962962964
3170,15,320000,2018-01-23,32,2.0,1.0,http://www.explorimmo.com/annonce-14988781.html,"Porte de Versailles. Dans un immeuble ancien, au 6ème et dernier étage sans ascenseur, appartement 2 pièces comprenant un séjour, chambre,...",32.0,4.0,1600.0,10000.0
3172,15,419000,2018-01-23,50,2.0,1.0,http://www.explorimmo.com/annonce-14254451.html,"Proprioo, l'agence sans commission, vous propose à la vente cet appartement de 2 pièces de 50.58 m² localisé Rue de Vaugirard à Paris...",50.0,7.0,1357.0,8380.0
3173,15,695000,2018-01-23,71,3.0,2.0,http://www.explorimmo.com/annonce-14985655.html,"Quartier Convention, très bel appartement d'une surface de 71 m² + un balcon de 22 m² comprenant une entrée, un grand séjour avec baies...",71.0,2.0,2200.0,9788.732394366198
3174,15,1890000,2018-01-23,117,5.0,4.0,http://www.explorimmo.com/annonce-14979967.html,"Près de l'avenue de Breteuil, aux deux derniers étages, avec vues sur la Tour Eiffel et Paris, un duplex de 118m² et ses 3 terrasses....",117.0,8.0,4550.0,16153.846153846154
3177,15,620000,2018-01-23,59,3.0,1.0,http://www.explorimmo.com/annonce-14979247.html,"SAINT CHARLES: Immeuble récent, appartement 58.53m2 loi Carrez, au 3ème étage desservi par ascenseur, à rénover, calme et lumineux,...",59.0,3.0,1639.0,10508.474576271186
3178,15,1100000,2018-01-23,97,4.0,3.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14977129/,"Equinimo, les commissions les plus faibles du marché, vous propose ce 4 pièces de 97m², traversant et lumineux, proche de Montparnasse...",97.0,4.0,3500.0,11340.20618556701
3179,15,1000000,2018-01-23,100,5.0,4.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14977121/,"Lourmel / Felix Faure. Equinimo, les commissions les plus faibles du marché, vous propose ce 5 pièces de 100m², traversant et lumineux,...",100.0,7.0,2460.0,10000.0
3180,15,735900,2018-01-23,58,3.0,2.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14977051/,"Equinimo, les commissions les plus faibles du marché, vous propose ce bien lumineux, traversant et en bon état général de 58m² situé...",58.0,6.0,1576.0,12687.931034482759
3181,15,1360000,2018-01-23,127,5.0,3.0,http://www.explorimmo.com/annonce-14975241.html,"PARIS XVème Dans un immeuble récent de grand standing au deuxième étage avec ascenseur, ce bien rare d'une superficie de 127m² se...",127.0,2.0,3786.6666666666665,10708.661417322835
3182,15,1200000,2018-01-22,75,3.0,2.0,http://www.explorimmo.com/annonce-14972901.html,Appartement de 75 m² situé au quatrième étage avec ascenseur d'un immeuble récent de bon standing. Il se compose : d'une entrée avec...,75.0,4.0,1980.0,16000.0
3184,15,1190000,2018-01-22,"76,3",3.0,2.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14308483/,Appartement de 77 m² situé au cinquième étage avec ascenseur d'un immeuble récent de très bon standing. Il est composé d'un grand double-séjour...,76.3,5.0,2138.0,15596.330275229358
3185,15,522500,2018-01-22,"53,74",3.0,1.0,http://www.explorimmo.com/annonce-14971911.html,"PARIS XV - M°CONVENTION/PLAISANCE - EXCLUSIVITE Dans un bel immeuble ancien, au 2ème étage avec ascenseur, venez découvrir ce beau...",53.74,2.0,1890.0,9722.739114253814
3186,15,265000,2018-01-22,30,1.0,0.0,http://www.explorimmo.com/annonce-14743415.html,"Secteur Grenelle, au 7éme étage de la 'tour avant seine', studio de 31m² composé d'une entrée, un espace de vie, une cuisine et...",30.0,7.0,946.0,8833.333333333334
3187,15,750000,2018-01-22,"76,2",4.0,3.0,http://www.explorimmo.com/annonce-14563509.html,"PARIS 15 - GEORGES BRASSENS. Au dixième et dernier étage avec ascenseur d'un immeuble récent de bon standing avec gardiens, nous vous...",76.2,4.0,2100.0,9842.51968503937
3188,15,278000,2018-01-22,30,1.0,1.0,http://www.explorimmo.com/annonce-14940289.html,"Centre commerciale Beaugrenelle. Dans une tour du Front de Seine, au 11eme étage, studio de 30m² comprenant un séjour de 20m², coin...",30.0,11.0,899.0,9266.666666666666
3189,15,295000,2018-01-22,27,2.0,1.0,http://www.explorimmo.com/annonce-14952133.html,Sellier Patrimoine vous propose un charmant deux pièces de 27m2 dans le quartier Montparnasse Falguiére . Situé au deuxième étage d'une...,27.0,2.0,1030.0,10925.925925925925
3190,15,395000,2018-01-22,54,3.0,2.0,http://www.explorimmo.com/annonce-14743411.html,"Brancion / rue Louis Vicat. Dans un immeuble semi-récent, au 13ème étage avec ascenseur, comprenant un séjour avec cuisine US de 25m²,...",54.0,13.0,1500.0,7314.814814814815
3191,15,1995000,2018-01-22,196,7.0,6.0,http://www.explorimmo.com/annonce-14967763.html,"DIRECTEMENT SUR L'AVENUE DE BRETEUIL - Bel immeuble pierre de taille de standing, élégant appartement familial de 196m² loi Carrez...",196.0,1.0,5043.0,10178.57142857143
3192,15,270000,2018-01-22,"24,5",1.0,0.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14967641/,"Cet appartement lumineux est situé en plein cœur de Paris, à proximité des jardins de l'avenue de Breteuil et a quelques pas du siège...",24.5,2.0,743.0,11020.408163265307
3193,15,538000,2018-01-22,53,2.0,1.0,http://www.explorimmo.com/annonce-14960187.html,"Investissement LMNP au 16ème étage de l'ADAGIO TOUR EIFFEL en plein coeur du 15 ème arrondissement, 14 rue du Théâtre 75015 Paris,...",53.0,16.0,1520.0,10150.943396226416
3194,15,504000,2018-01-22,53,2.0,1.0,http://www.explorimmo.com/annonce-14959959.html,"Tour Panorama/Beaugrenelle, au 16ème étage nous vous proposons un vaste 2 pièces de 53m² comprenant: une entrée, un grand séjour avec...",53.0,16.0,1520.0,9509.433962264151
3195,15,353000,2018-01-22,"35,74",2.0,1.0,http://www.explorimmo.com/annonce-14959907.html,"Appartement de 36 m2 au 6ème étage sans ascenseur dans un bel immeuble ancien en pierre de taille situé villa Croix-Nivert, près du...",35.74,6.0,1600.0,9876.88864017907
3196,15,499000,2018-01-22,"44,4",3.0,2.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14959439/,"Paris 15 - Rue Lecourbe. Au 3ème étage d'un immeuble ancien sans ascenseur, nous vous proposons un appartement 3 pièces de 44.42m2...",44.4,3.0,1650.0,11238.738738738739
3197,15,480000,2018-01-22,36,2.0,1.0,http://www.explorimmo.com/annonce-34227929-1.html,"Montparnasse, dans une chamante cour-jardin entourée d'atelier, atelier d'artiste au premier et dernier étage, d'une superficie carrez...",36.0,1.0,1225.0,13333.333333333334
3198,15,480000,2018-01-22,36,2.0,1.0,http://www.explorimmo.com/annonce-34227924-1.html,"Montparnasse, dans une chamante cour-jardin entourée d'atelier, atelier d'artiste au premier et dernier étage, d'une superficie carrez...",36.0,1.0,1225.0,13333.333333333334
3199,15,819000,2018-01-22,75,3.0,2.0,http://www.explorimmo.com/annonce-14959355.html,"Parmi ses offres, l'agence Dupleix vous propose un très joli 3 pièces de 75 m². Au pied du métro Cambronne, situé au 7ème et dernier...",75.0,4.0,1980.0,10920.0
3200,15,480000,2018-01-22,36,2.0,1.0,http://www.explorimmo.com/annonce-34227914-1.html,"Montparnasse, dans une chamante cour-jardin entourée d'atelier, atelier d'artiste au premier et dernier étage, d'une superficie carrez...",36.0,1.0,1225.0,13333.333333333334
